haut_tot,haut_tronc,tronc_diam,age_estim,ratio_h_d,nb_voisins_20m,nb_voisins_50m,nb_voisins_100m,dist_plus_proche,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,remarquable,clc_quartier,y
6.0,2.0,75.0,15.0,8.0,11,25,52,3.467511167810747,jeune,semi libre,bande de terre,groupe,non,non,quartier du vermandois,0
6.0,2.0,84.0,15.0,7.142857142857143,13,26,55,3.467511167810747,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,83.0,15.0,7.228915662650603,15,28,58,4.230152595638922,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,74.0,15.0,8.108108108108109,15,30,60,4.230152595638922,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,70.0,15.0,8.571428571428571,13,34,62,7.1898628341387525,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,0.5,150.0,15.0,6.666666666666667,8,40,66,1.933685054901272,adulte,semi libre,bande de terre,groupe,non,non,quartier du vermandois,0
8.0,3.0,88.0,15.0,9.090909090909092,7,40,66,1.933685054901272,adulte,semi libre,bande de terre,groupe,non,non,quartier du vermandois,0
6.0,2.0,69.0,15.0,8.695652173913045,10,45,67,5.672059760910786,jeune,semi libre,bande de terre,groupe,non,non,quartier du vermandois,0
8.0,3.0,79.0,15.0,10.126582278481012,8,44,68,4.028671722624216,adulte,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,3.0,47.0,15.0,17.02127659574468,8,41,68,4.028671722624216,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
10.0,3.0,85.0,15.0,11.764705882352942,7,39,68,3.8403388455419756,adulte,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,50.0,15.0,16.0,8,38,69,3.8403388455419756,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
6.0,2.0,65.0,15.0,9.23076923076923,13,39,71,2.648572600334328,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,76.0,15.0,7.894736842105263,13,39,71,2.648572600334328,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,1.0,198.0,15.0,6.0606060606060606,8,37,70,4.350353333022086,adulte,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,44.0,15.0,18.181818181818183,7,37,71,3.9058425077702656,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
8.0,2.0,51.0,15.0,15.686274509803921,7,36,72,3.9058425077702656,jeune,semi libre,gazon,alignement,non,non,quartier du vermandois,0
6.0,1.0,70.0,15.0,8.571428571428571,6,40,76,2.0277858515410547,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,78.0,15.0,7.692307692307692,5,39,75,2.0277858515410547,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,91.0,15.0,6.593406593406593,5,34,73,6.232908093318274,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,90.0,15.0,6.666666666666666,6,26,71,7.163600918673412,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,91.0,15.0,6.593406593406593,5,21,69,4.853831687754298,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,82.0,15.0,7.317073170731708,6,16,69,4.131826212328509,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,75.0,15.0,8.0,6,15,68,1.2400203627900988,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,81.0,15.0,7.4074074074074066,6,16,67,1.2400203627900988,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,84.0,15.0,7.142857142857143,4,17,66,3.7329612163001484,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,83.0,15.0,7.228915662650603,3,18,66,3.7329612163001484,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,105.0,15.0,5.714285714285714,6,22,64,12.515844442228975,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,103.0,15.0,5.825242718446602,7,21,59,7.638252709618172,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,83.0,15.0,7.228915662650603,9,23,62,5.92199650404561,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,71.0,15.0,8.450704225352114,9,25,70,2.8359714195549497,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,92.0,15.0,6.521739130434782,11,26,74,2.8359714195549497,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,98.0,15.0,6.122448979591836,11,28,79,3.6761883655107597,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,70.0,15.0,8.571428571428571,11,27,83,3.255646200265231,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,108.0,15.0,5.555555555555555,10,30,86,3.255646200265231,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,104.0,15.0,5.769230769230769,13,34,95,7.222457161394557,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,93.0,15.0,6.451612903225806,11,37,102,7.222457161394557,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,71.0,15.0,8.450704225352114,10,40,117,4.408562835953866,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,74.0,15.0,8.108108108108109,11,43,123,3.260129342992899,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,78.0,15.0,7.692307692307692,11,43,127,3.260129342992899,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,85.0,15.0,7.0588235294117645,13,47,133,3.762496535093033,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,76.0,15.0,7.894736842105263,14,48,134,1.6156528740092033,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,89.0,15.0,6.741573033707865,15,50,136,1.6156528740092033,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,85.0,15.0,7.0588235294117645,17,50,140,3.5523666957959588,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,123.0,15.0,4.878048780487805,19,53,143,4.17237916431646,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,84.0,15.0,7.142857142857143,20,56,149,2.7956032090916967,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,0.5,86.0,15.0,6.976744186046512,20,56,150,2.7956032090916967,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,89.0,15.0,6.741573033707865,20,57,152,3.1054170819562543,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,76.0,15.0,7.894736842105263,19,59,152,3.1054170819562543,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,98.0,15.0,6.122448979591836,17,62,154,4.552263447783955,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,90.0,15.0,6.666666666666666,17,66,157,4.552263447783955,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,101.0,15.0,5.9405940594059405,16,70,165,3.3121983058519815,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,1.0,85.0,15.0,7.0588235294117645,17,72,172,3.3121983058519815,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,75.0,15.0,8.0,11,71,184,3.6898211771905753,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,79.0,15.0,7.594936708860759,12,71,188,3.6898211771905753,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,107.0,15.0,6.5420560747663545,6,38,91,7.265218523490969,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,84.0,15.0,8.333333333333334,6,36,87,7.265218523490969,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.5,111.0,15.0,6.306306306306306,6,28,81,9.016660446894505,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,125.0,15.0,5.6,7,21,75,9.016660446894505,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,86.0,15.0,8.13953488372093,7,19,67,3.8274033458734835,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,92.0,15.0,7.608695652173913,7,19,65,3.8274033458734835,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,124.0,15.0,5.645161290322581,6,18,60,4.660358060091708,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,97.0,15.0,7.216494845360825,7,18,57,4.660358060091708,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.0,117.0,15.0,5.982905982905983,4,16,52,7.780446311243499,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,113.0,15.0,6.194690265486726,4,14,60,6.5152950177967845,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,106.0,15.0,6.60377358490566,4,14,67,6.5152950177967845,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,100.0,15.0,7.0,5,12,71,7.885050914764934,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,120.0,15.0,5.833333333333334,4,15,74,12.664842012514061,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,92.0,15.0,7.608695652173913,4,22,79,3.969239459668271,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,90.0,15.0,7.777777777777778,4,25,77,3.969239459668271,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,109.0,15.0,6.422018348623853,5,28,74,6.08811651077022,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,99.0,15.0,7.070707070707071,7,29,72,6.08811651077022,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,113.0,15.0,6.194690265486726,4,32,66,15.088118196971179,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,93.0,15.0,7.526881720430107,7,32,61,9.229974175853767,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,94.0,15.0,7.446808510638299,6,28,56,9.229974175853767,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,110.0,15.0,6.363636363636363,9,21,55,6.718108826874505,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,112.0,15.0,6.249999999999999,8,21,56,3.8122398045254706,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,90.0,15.0,7.777777777777778,6,17,56,3.8122398045254706,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,110.0,15.0,6.363636363636363,7,16,54,5.059689742989731,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,99.0,15.0,7.070707070707071,4,16,50,9.956081001268602,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,0.5,150.0,15.0,4.666666666666667,2,15,44,9.956081001268602,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,120.0,15.0,5.833333333333334,3,14,35,9.375379292702878,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
5.0,2.0,100.0,15.0,5.0,3,12,31,6.6617537520267955,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
6.0,2.0,90.0,15.0,6.666666666666666,5,10,28,3.996359305777863,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,95.0,15.0,7.36842105263158,4,9,28,3.996359305777863,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,94.0,15.0,7.446808510638299,4,8,26,3.1253944425424693,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.5,98.0,15.0,7.142857142857143,5,8,26,3.1253944425424693,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,96.0,15.0,7.291666666666667,3,8,23,7.439314872980619,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,104.0,15.0,6.730769230769231,2,8,22,7.439314872980619,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,92.0,15.0,7.608695652173913,6,16,57,3.4100348518305172,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,80.0,15.0,8.75,6,16,58,3.4100348518305172,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,85.0,15.0,8.23529411764706,7,19,57,4.940357883793214,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,74.0,15.0,9.45945945945946,7,31,62,3.820660960869457,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,86.0,15.0,8.13953488372093,5,33,64,3.820660960869457,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.5,108.0,15.0,6.481481481481481,8,35,64,4.804134870067278,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,3.0,75.0,15.0,9.333333333333334,9,38,71,3.6555723215653515,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,3.0,87.0,15.0,8.045977011494253,10,37,72,3.6555723215653515,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,3.0,105.0,15.0,6.666666666666666,9,34,80,3.1436265585547596,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,96.0,15.0,7.291666666666667,8,33,81,9.457200474407406,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,99.0,15.0,7.070707070707071,3,19,82,10.290722882261477,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,97.0,15.0,7.216494845360825,4,13,82,3.3830929783514683,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,102.0,15.0,6.862745098039215,5,14,82,3.3830929783514683,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.5,126.0,15.0,5.555555555555555,3,16,59,6.698859856684867,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,102.0,15.0,6.862745098039215,3,18,56,6.698859856684867,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,96.0,15.0,7.291666666666667,4,18,56,6.850598228705693,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.0,110.0,15.0,6.363636363636363,5,18,59,4.106807257620999,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,100.0,15.0,7.0,6,17,60,4.106807257620999,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,88.0,15.0,7.954545454545454,8,19,67,7.502558030303015,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,106.0,15.0,6.60377358490566,6,19,70,7.502558030303015,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,100.0,15.0,7.0,7,19,75,8.362149095296482,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,97.0,15.0,7.216494845360825,6,28,79,3.6518674783683487,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,1.0,98.0,15.0,7.142857142857143,6,28,80,3.6518674783683487,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,111.0,15.0,6.306306306306306,6,31,84,7.81886447591119,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,86.0,15.0,8.13953488372093,6,35,87,4.93462181443638,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,109.0,15.0,6.422018348623853,7,35,89,4.93462181443638,adulte,'et^et'e,gazon,alignement,non,non,quartier du vermandois,0
7.0,2.0,84.0,15.0,8.333333333333334,14,35,74,5.557444543195764,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,96.0,15.0,7.291666666666667,10,37,75,2.5158307519022,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,74.0,15.0,9.45945945945946,11,38,75,2.5158307519022,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,85.0,15.0,8.23529411764706,16,36,80,6.660301003019271,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,95.0,15.0,8.421052631578947,12,38,76,5.816712350881681,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,100.0,15.0,8.0,16,37,81,3.864206943376628,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.0,98.0,15.0,8.16326530612245,17,38,80,3.864206943376628,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,90.0,15.0,8.88888888888889,15,36,81,4.562259572399995,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,86.0,15.0,9.30232558139535,13,38,80,3.0837251322326873,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,85.0,15.0,9.411764705882353,12,36,80,3.0837251322326873,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,88.0,15.0,9.090909090909092,10,37,80,3.364122286745816,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,99.0,15.0,8.080808080808081,10,34,80,3.364122286745816,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,102.0,15.0,7.8431372549019605,10,36,80,3.7382383458712756,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,84.0,15.0,8.333333333333334,10,35,79,3.7382383458712756,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,102.0,15.0,7.8431372549019605,7,30,79,7.083624254118319,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,83.0,15.0,8.433734939759036,6,28,79,5.631020279311065,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.0,117.0,15.0,6.837606837606838,5,28,78,5.631020279311065,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.0,113.0,15.0,7.079646017699115,7,32,67,8.933056279138555,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,97.0,15.0,8.247422680412372,5,30,65,3.4126623769485103,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,98.0,15.0,8.16326530612245,7,30,64,3.4126623769485103,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,111.0,15.0,7.207207207207206,7,29,60,5.652260026979643,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,73.0,15.0,9.589041095890412,9,27,54,7.746638675780372,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,79.0,15.0,10.126582278481012,7,25,51,3.6924364268852847,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,100.0,15.0,8.0,6,24,46,3.6924364268852847,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,83.0,15.0,8.433734939759036,10,23,49,4.6263146385749625,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,88.0,15.0,9.090909090909092,13,24,52,4.6263146385749625,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,96.0,15.0,7.291666666666667,14,25,60,5.625540085285653,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,84.0,15.0,8.333333333333334,16,26,65,5.46403278532863,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,76.0,15.0,7.894736842105263,14,26,68,3.788170759005336,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,84.0,15.0,9.523809523809524,12,26,69,3.686874878765174,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,88.0,15.0,9.090909090909092,13,25,67,3.686874878765174,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,88.0,15.0,9.090909090909092,10,23,64,5.805467547510626,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,74.0,15.0,10.81081081081081,7,22,61,1.9982826628508477,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,2.0,104.0,15.0,8.653846153846153,7,21,60,1.9982826628508477,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,100.0,15.0,8.0,12,27,70,8.802454117315202,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,87.0,15.0,8.045977011494253,13,28,68,4.405300340378393,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,78.0,15.0,8.974358974358974,17,28,65,6.549322598660179,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,72.0,15.0,9.722222222222223,12,30,69,4.405300340378393,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,92.0,15.0,8.695652173913043,9,34,72,6.554231495889725,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,100.0,15.0,8.0,11,33,71,4.651689208560228,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,3.0,90.0,15.0,10.0,7,37,72,4.651689208560228,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,90.0,15.0,7.777777777777778,11,37,70,7.305378104435031,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,2.5,109.0,15.0,8.256880733944953,6,37,75,5.5813954134196,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,95.0,15.0,8.421052631578947,6,37,77,5.5813954134196,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.5,84.0,15.0,8.333333333333334,10,38,81,9.838222140856834,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,87.0,15.0,9.195402298850574,13,39,82,6.1284417630042,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,2.0,107.0,15.0,7.4766355140186915,14,36,82,5.393472992157235,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,81.0,15.0,8.641975308641975,11,37,82,5.081638023341529,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,89.0,15.0,7.865168539325842,11,35,82,3.1349386104883505,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,89.0,15.0,7.865168539325842,10,34,80,3.1349386104883505,adulte,semi libre,gazon,groupe,non,non,quartier du vermandois,0
9.0,2.0,83.0,15.0,10.843373493975903,5,17,45,6.571471857613415,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
11.0,1.0,101.0,15.0,10.891089108910892,5,19,46,6.571471857613415,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,37.0,15.0,18.91891891891892,6,20,51,5.658087893003312,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.0,47.0,15.0,14.893617021276597,7,21,53,5.658087893003312,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,1.0,140.0,15.0,5.714285714285714,8,21,56,7.753290986767718,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,1.0,115.0,15.0,6.086956521739131,11,24,59,4.110086618213261,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,35.0,15.0,17.142857142857142,10,25,59,4.110086618213261,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,95.0,15.0,8.421052631578947,9,25,57,2.7714548039521314,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,63.0,15.0,12.698412698412698,10,25,58,2.6529933922557642,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,95.0,15.0,7.36842105263158,9,25,58,2.6529933922557642,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,44.0,15.0,15.909090909090908,9,27,57,10.022023221813642,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,54.0,15.0,14.814814814814813,10,26,57,4.604253768869813,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,46.0,15.0,15.217391304347826,11,26,58,4.604253768869813,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,42.0,15.0,16.666666666666668,10,26,61,3.7528388191798023,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,76.0,15.0,7.894736842105263,11,25,59,3.295501608007797,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,76.0,15.0,7.894736842105263,12,25,60,3.295501608007797,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,33.0,15.0,21.21212121212121,12,25,60,3.663251661102424,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.0,127.0,15.0,4.724409448818897,11,26,60,4.853273157719174,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,83.0,15.0,7.228915662650603,9,25,62,7.416996503337189,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,3.0,53.0,15.0,11.320754716981131,8,24,64,7.416996503337189,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.0,140.0,15.0,7.142857142857143,6,25,66,9.024215694499022,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,1.0,110.0,15.0,9.09090909090909,8,24,67,4.870420569200619,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
6.0,2.5,59.0,15.0,10.16949152542373,7,23,66,4.870420569200619,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,2.5,40.0,15.0,17.5,7,24,65,6.199782480055291,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
10.0,2.0,110.0,15.0,9.09090909090909,9,23,64,6.199782480055291,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
12.0,2.0,118.0,15.0,10.16949152542373,9,25,63,3.53776360612251,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,68.0,15.0,11.76470588235294,9,26,61,3.53776360612251,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,49.0,15.0,16.3265306122449,8,24,64,5.902947312936249,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,55.0,15.0,14.545454545454545,9,24,61,5.902947312936249,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
8.0,3.0,71.0,15.0,11.267605633802818,7,26,60,13.762733106638004,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
7.0,3.0,43.0,15.0,16.27906976744186,7,26,58,5.815364485660881,jeune,semi libre,gazon,groupe,non,non,quartier du vermandois,0
